Order Date,Region,Category,Quantity,Marketing_Invest,Discount_Rate
2019-03-22,Central,Technology,1,16142.94,0.05
2019-03-22,East,Furniture,1,16142.94,0.05
2019-03-22,East,Office Supplies,4,16142.94,0.05
2019-03-23,East,Office Supplies,3,16142.94,0.05
2019-03-23,West,Furniture,1,16142.94,0.05
2019-03-23,East,Office Supplies,1,16142.94,0.05
2019-03-23,West,Furniture,2,16142.94,0.05
2019-03-23,South,Office Supplies,1,16142.94,0.05
2019-03-23,Central,Office Supplies,4,16142.94,0.05
2019-03-23,West,Office Supplies,1,16142.94,0.05
2019-03-23,South,Office Supplies,5,16142.94,0.05
2019-03-24,West,Technology,1,16142.94,0.05
2019-03-24,Central,Furniture,3,16142.94,0.05
2019-03-24,Central,Technology,6,16142.94,0.05
2019-03-24,Central,Furniture,5,16142.94,0.05
2019-03-24,East,Office Supplies,6,16142.94,0.05
2019-03-24,East,Office Supplies,6,16142.94,0.05
2019-03-24,West,Furniture,3,16142.94,0.05
2019-03-24,South,Office Supplies,4,16142.94,0.05
2019-03-24,West,Technology,6,16142.94,0.05
2019-03-24,West,Office Supplies,2,16142.94,0.05
2019-03-25,Central,Furniture,3,16142.94,0.05
2019-03-25,South,Furniture,2,16142.94,0.05
2019-03-25,East,Furniture,5,16142.94,0.05
2019-03-25,East,Furniture,4,16142.94,0.05
2019-03-25,West,Technology,2,16142.94,0.05
2019-03-25,West,Technology,2,16142.94,0.05
2019-03-25,Central,Office Supplies,1,16142.94,0.05
2019-03-25,West,Office Supplies,5,16142.94,0.05
2019-03-25,West,Technology,5,16142.94,0.05
2019-03-26,South,Office Supplies,3,16142.94,0.05
2019-03-26,South,Technology,5,16142.94,0.05
2019-03-26,East,Furniture,6,16142.94,0.05
2019-03-26,South,Office Supplies,5,16142.94,0.05
2019-03-26,Central,Furniture,6,16142.94,0.05
2019-03-26,Central,Office Supplies,3,16142.94,0.05
2019-03-26,East,Office Supplies,6,16142.94,0.05
2019-03-26,Central,Technology,3,16142.94,0.05
2019-03-26,East,Technology,1,16142.94,0.05
2019-03-26,East,Technology,2,16142.94,0.05
2019-03-26,West,Furniture,3,16142.94,0.05
2019-03-26,Central,Office Supplies,6,16142.94,0.05
2019-03-26,East,Technology,3,16142.94,0.05
2019-03-27,South,Furniture,6,16142.94,0.05
2019-03-27,Central,Office Supplies,6,16142.94,0.05
2019-03-27,South,Furniture,3,16142.94,0.05
2019-03-27,Central,Office Supplies,4,16142.94,0.05
2019-03-27,East,Office Supplies,3,16142.94,0.05
2019-03-27,East,Technology,6,16142.94,0.05
2019-03-27,Central,Office Supplies,6,16142.94,0.05
2019-03-27,West,Furniture,1,16142.94,0.05
2019-03-27,West,Office Supplies,4,16142.94,0.05
2019-03-27,Central,Furniture,5,16142.94,0.05
2019-03-27,East,Office Supplies,5,16142.94,0.05
2019-03-27,West,Office Supplies,2,16142.94,0.05
2019-03-28,Central,Furniture,2,16142.94,0.05
2019-03-28,West,Office Supplies,3,16142.94,0.05
2019-03-28,East,Technology,1,16142.94,0.05
2019-03-28,East,Furniture,4,16142.94,0.05
2019-03-28,East,Furniture,6,16142.94,0.05
2019-03-28,East,Technology,6,16142.94,0.05
2019-03-28,South,Furniture,4,16142.94,0.05
2019-03-28,Central,Furniture,4,16142.94,0.05
2019-03-28,East,Office Supplies,6,16142.94,0.05
2019-03-28,Central,Furniture,5,16142.94,0.05
2019-03-28,Central,Furniture,4,16142.94,0.05
2019-03-28,South,Office Supplies,1,16142.94,0.05
2019-03-28,Central,Furniture,2,16142.94,0.05
2019-03-28,West,Technology,1,16142.94,0.05
2019-03-28,West,Technology,2,16142.94,0.05
2019-03-28,Central,Furniture,6,16142.94,0.05
2019-03-29,East,Office Supplies,3,16142.94,0.05
2019-03-29,East,Technology,4,16142.94,0.05
2019-03-29,West,Technology,5,16142.94,0.05
2019-03-29,West,Technology,6,16142.94,0.05
2019-03-29,South,Office Supplies,2,16142.94,0.05
2019-03-29,South,Technology,1,16142.94,0.05
2019-03-29,Central,Technology,6,16142.94,0.05
2019-03-29,West,Office Supplies,6,16142.94,0.05
2019-03-29,South,Office Supplies,3,16142.94,0.05
2019-03-29,Central,Technology,5,16142.94,0.05
2019-03-29,East,Technology,1,16142.94,0.05
2019-03-29,Central,Office Supplies,4,16142.94,0.05
2019-03-29,South,Office Supplies,6,16142.94,0.05
2019-03-29,West,Technology,4,16142.94,0.05
2019-03-29,South,Office Supplies,6,16142.94,0.05
2019-03-29,West,Furniture,2,16142.94,0.05
2019-03-29,East,Technology,2,16142.94,0.05
2019-03-30,Central,Furniture,3,16142.94,0.05
2019-03-30,West,Office Supplies,3,16142.94,0.05
2019-03-30,Central,Technology,2,16142.94,0.05
2019-03-30,East,Technology,4,16142.94,0.05
2019-03-30,West,Office Supplies,3,16142.94,0.05
2019-03-30,East,Office Supplies,1,16142.94,0.05
2019-03-30,East,Furniture,2,16142.94,0.05
2019-03-30,Central,Technology,4,16142.94,0.05
2019-03-30,Central,Office Supplies,3,16142.94,0.05
2019-03-30,South,Technology,1,16142.94,0.05
2019-03-30,West,Furniture,2,16142.94,0.05
2019-03-30,Central,Technology,2,16142.94,0.05
2019-03-31,West,Technology,4,16142.94,0.05
2019-03-31,West,Technology,1,16142.94,0.05
2019-03-31,South,Technology,3,16142.94,0.05
2019-03-31,South,Office Supplies,1,16142.94,0.05
2019-03-31,Central,Technology,5,16142.94,0.05
2019-03-31,Central,Technology,1,16142.94,0.05
2019-03-31,West,Furniture,5,16142.94,0.05
2019-03-31,South,Technology,3,16142.94,0.05
2019-03-31,Central,Furniture,5,16142.94,0.05
2019-03-31,West,Office Supplies,3,16142.94,0.05
2019-03-31,East,Office Supplies,4,16142.94,0.05
2019-03-31,East,Furniture,6,16142.94,0.05
2019-04-01,Central,Office Supplies,6,19175.99,0.05
2019-04-01,East,Furniture,1,19175.99,0.05
2019-04-01,East,Furniture,6,19175.99,0.05
2019-04-01,West,Office Supplies,1,19175.99,0.05
2019-04-01,South,Office Supplies,6,19175.99,0.05
2019-04-01,Central,Technology,6,19175.99,0.05
2019-04-01,South,Office Supplies,3,19175.99,0.05
2019-04-01,East,Office Supplies,5,19175.99,0.05
2019-04-01,Central,Office Supplies,6,19175.99,0.05
2019-04-01,West,Furniture,4,19175.99,0.05
2019-04-01,Central,Office Supplies,4,19175.99,0.05
2019-04-01,Central,Furniture,2,19175.99,0.05
2019-04-01,West,Office Supplies,5,19175.99,0.05
2019-04-01,West,Furniture,6,19175.99,0.05
2019-04-01,East,Technology,4,19175.99,0.05
2019-04-02,Central,Office Supplies,2,19175.99,0.05
2019-04-02,Central,Office Supplies,5,19175.99,0.05
2019-04-02,South,Technology,2,19175.99,0.05
2019-04-02,East,Technology,3,19175.99,0.05
2019-04-02,East,Technology,5,19175.99,0.05
2019-04-02,East,Office Supplies,4,19175.99,0.05
2019-04-02,East,Technology,3,19175.99,0.05
2019-04-02,West,Furniture,4,19175.99,0.05
2019-04-02,East,Technology,5,19175.99,0.05
2019-04-02,Central,Office Supplies,4,19175.99,0.05
2019-04-02,West,Office Supplies,3,19175.99,0.05
2019-04-02,East,Office Supplies,6,19175.99,0.05
2019-04-03,West,Technology,5,19175.99,0.05
2019-04-03,Central,Office Supplies,1,19175.99,0.05
2019-04-03,East,Furniture,5,19175.99,0.05
2019-04-03,West,Office Supplies,4,19175.99,0.05
2019-04-03,East,Office Supplies,4,19175.99,0.05
2019-04-03,West,Furniture,6,19175.99,0.05
2019-04-03,South,Office Supplies,5,19175.99,0.05
2019-04-03,Central,Technology,5,19175.99,0.05
2019-04-03,Central,Office Supplies,2,19175.99,0.05
2019-04-03,Central,Furniture,5,19175.99,0.05
2019-04-03,West,Furniture,5,19175.99,0.05
2019-04-03,South,Furniture,2,19175.99,0.05
2019-04-03,Central,Office Supplies,4,19175.99,0.05
2019-04-03,East,Technology,4,19175.99,0.05
2019-04-03,East,Technology,5,19175.99,0.05
2019-04-03,East,Furniture,4,19175.99,0.05
2019-04-04,South,Technology,1,19175.99,0.05
2019-04-04,West,Office Supplies,3,19175.99,0.05
2019-04-04,Central,Technology,2,19175.99,0.05
2019-04-04,South,Office Supplies,5,19175.99,0.05
2019-04-04,Central,Office Supplies,1,19175.99,0.05
2019-04-04,South,Furniture,5,19175.99,0.05
2019-04-04,West,Office Supplies,5,19175.99,0.05
2019-04-04,West,Furniture,2,19175.99,0.05
2019-04-04,South,Furniture,1,19175.99,0.05
2019-04-04,East,Technology,2,19175.99,0.05
2019-04-04,South,Office Supplies,3,19175.99,0.05
2019-04-04,South,Technology,2,19175.99,0.05
2019-04-04,South,Furniture,2,19175.99,0.05
2019-04-04,East,Technology,2,19175.99,0.05
2019-04-05,West,Office Supplies,3,19175.99,0.05
2019-04-05,Central,Office Supplies,2,19175.99,0.05
2019-04-05,Central,Office Supplies,3,19175.99,0.05
2019-04-05,East,Office Supplies,4,19175.99,0.05
2019-04-05,East,Technology,6,19175.99,0.05
2019-04-05,East,Office Supplies,1,19175.99,0.05
2019-04-05,Central,Technology,3,19175.99,0.05
2019-04-05,West,Technology,2,19175.99,0.05
2019-04-05,Central,Furniture,6,19175.99,0.05
2019-04-05,South,Furniture,6,19175.99,0.05
2019-04-05,West,Office Supplies,3,19175.99,0.05
2019-04-05,Central,Technology,6,19175.99,0.05
2019-04-05,Central,Furniture,1,19175.99,0.05
2019-04-06,East,Furniture,3,19175.99,0.05
2019-04-06,West,Technology,4,19175.99,0.05
2019-04-06,West,Office Supplies,3,19175.99,0.05
2019-04-06,West,Furniture,2,19175.99,0.05
2019-04-06,Central,Office Supplies,3,19175.99,0.05
2019-04-06,South,Furniture,4,19175.99,0.05
2019-04-06,East,Technology,3,19175.99,0.05
2019-04-06,Central,Furniture,6,19175.99,0.05
2019-04-06,West,Office Supplies,6,19175.99,0.05
2019-04-06,West,Technology,2,19175.99,0.05
2019-04-06,Central,Furniture,5,19175.99,0.05
2019-04-06,West,Office Supplies,4,19175.99,0.05
2019-04-06,East,Technology,6,19175.99,0.05
2019-04-06,East,Technology,3,19175.99,0.05
2019-04-07,West,Office Supplies,4,19175.99,0.05
2019-04-07,East,Office Supplies,2,19175.99,0.05
2019-04-07,South,Furniture,6,19175.99,0.05
2019-04-07,Central,Furniture,1,19175.99,0.05
2019-04-07,Central,Office Supplies,2,19175.99,0.05
2019-04-07,South,Office Supplies,1,19175.99,0.05
2019-04-07,East,Furniture,5,19175.99,0.05
2019-04-07,East,Furniture,2,19175.99,0.05
2019-04-07,Central,Office Supplies,2,19175.99,0.05
2019-04-08,West,Technology,5,19175.99,0.05
2019-04-08,Central,Office Supplies,5,19175.99,0.05
2019-04-08,East,Office Supplies,3,19175.99,0.05
2019-04-08,Central,Furniture,1,19175.99,0.05
2019-04-08,West,Technology,5,19175.99,0.05
2019-04-08,West,Technology,4,19175.99,0.05
2019-04-08,West,Technology,1,19175.99,0.05
2019-04-08,West,Furniture,1,19175.99,0.05
2019-04-08,East,Furniture,2,19175.99,0.05
2019-04-08,West,Office Supplies,3,19175.99,0.05
2019-04-08,Central,Technology,1,19175.99,0.05
2019-04-08,West,Office Supplies,5,19175.99,0.05
2019-04-08,South,Office Supplies,6,19175.99,0.05
2019-04-08,West,Furniture,4,19175.99,0.05
2019-04-08,Central,Furniture,4,19175.99,0.05
2019-04-08,West,Technology,6,19175.99,0.05
2019-04-08,East,Technology,1,19175.99,0.05
2019-04-09,East,Office Supplies,5,19175.99,0.05
2019-04-09,Central,Furniture,1,19175.99,0.05
2019-04-09,South,Technology,5,19175.99,0.05
2019-04-09,South,Furniture,3,19175.99,0.05
2019-04-09,West,Furniture,6,19175.99,0.05
2019-04-09,South,Furniture,2,19175.99,0.05
2019-04-09,West,Furniture,5,19175.99,0.05
2019-04-09,East,Technology,3,19175.99,0.05
2019-04-09,South,Office Supplies,2,19175.99,0.05
2019-04-09,West,Office Supplies,6,19175.99,0.05
2019-04-09,East,Furniture,4,19175.99,0.05
2019-04-09,West,Technology,6,19175.99,0.05
2019-04-09,Central,Technology,4,19175.99,0.05
2019-04-09,East,Office Supplies,2,19175.99,0.05
2019-04-09,Central,Technology,4,19175.99,0.05
2019-04-09,West,Furniture,1,19175.99,0.05
2019-04-09,East,Technology,2,19175.99,0.05
2019-04-09,East,Office Supplies,3,19175.99,0.05
2019-04-09,West,Technology,3,19175.99,0.05
2019-04-09,West,Technology,3,19175.99,0.05
2019-04-09,South,Office Supplies,2,19175.99,0.05
2019-04-10,West,Technology,1,19175.99,0.05
2019-04-10,South,Furniture,4,19175.99,0.05
2019-04-10,West,Furniture,5,19175.99,0.05
2019-04-10,South,Furniture,3,19175.99,0.05
2019-04-10,Central,Technology,6,19175.99,0.05
2019-04-10,Central,Technology,6,19175.99,0.05
2019-04-10,West,Technology,6,19175.99,0.05
2019-04-10,Central,Technology,4,19175.99,0.05
2019-04-11,East,Furniture,6,19175.99,0.05
2019-04-11,Central,Technology,4,19175.99,0.05
2019-04-11,South,Technology,3,19175.99,0.05
2019-04-11,West,Furniture,5,19175.99,0.05
2019-04-11,West,Technology,1,19175.99,0.05
2019-04-11,South,Office Supplies,5,19175.99,0.05
2019-04-11,Central,Technology,5,19175.99,0.05
2019-04-11,South,Technology,1,19175.99,0.05
2019-04-11,South,Technology,4,19175.99,0.05
2019-04-11,Central,Furniture,5,19175.99,0.05
2019-04-11,West,Office Supplies,1,19175.99,0.05
2019-04-11,South,Office Supplies,5,19175.99,0.05
2019-04-11,West,Furniture,2,19175.99,0.05
2019-04-11,Central,Technology,1,19175.99,0.05
2019-04-12,Central,Office Supplies,1,19175.99,0.05
2019-04-12,West,Technology,3,19175.99,0.05
2019-04-12,West,Office Supplies,1,19175.99,0.05
2019-04-12,Central,Furniture,1,19175.99,0.05
2019-04-12,West,Technology,6,19175.99,0.05
2019-04-12,West,Office Supplies,3,19175.99,0.05
2019-04-12,South,Furniture,5,19175.99,0.05
2019-04-12,Central,Furniture,5,19175.99,0.05
2019-04-12,Central,Office Supplies,3,19175.99,0.05
2019-04-12,East,Technology,4,19175.99,0.05
2019-04-12,East,Technology,5,19175.99,0.05
2019-04-12,Central,Office Supplies,4,19175.99,0.05
2019-04-12,West,Office Supplies,1,19175.99,0.05
2019-04-12,Central,Furniture,6,19175.99,0.05
2019-04-12,East,Furniture,2,19175.99,0.05
2019-04-13,East,Technology,5,19175.99,0.05
2019-04-13,Central,Furniture,3,19175.99,0.05
2019-04-13,West,Furniture,3,19175.99,0.05
2019-04-13,Central,Furniture,6,19175.99,0.05
2019-04-13,East,Furniture,4,19175.99,0.05
2019-04-13,East,Furniture,2,19175.99,0.05
2019-04-13,West,Furniture,5,19175.99,0.05
2019-04-13,Central,Furniture,6,19175.99,0.05
2019-04-13,South,Furniture,3,19175.99,0.05
2019-04-13,South,Furniture,1,19175.99,0.05
2019-04-13,Central,Furniture,5,19175.99,0.05
2019-04-13,West,Furniture,1,19175.99,0.05
2019-04-13,Central,Technology,4,19175.99,0.05
2019-04-13,South,Furniture,4,19175.99,0.05
2019-04-13,West,Furniture,2,19175.99,0.05
2019-04-13,West,Technology,1,19175.99,0.05
2019-04-13,East,Technology,6,19175.99,0.05
2019-04-14,East,Technology,1,19175.99,0.05
2019-04-14,West,Office Supplies,3,19175.99,0.05
2019-04-14,East,Technology,3,19175.99,0.05
2019-04-14,West,Furniture,3,19175.99,0.05
2019-04-14,South,Furniture,5,19175.99,0.05
2019-04-14,South,Technology,1,19175.99,0.05
2019-04-14,West,Furniture,2,19175.99,0.05
2019-04-14,Central,Furniture,3,19175.99,0.05
2019-04-14,Central,Furniture,2,19175.99,0.05
2019-04-14,West,Office Supplies,3,19175.99,0.05
2019-04-14,East,Office Supplies,3,19175.99,0.05
2019-04-14,West,Office Supplies,6,19175.99,0.05
2019-04-14,West,Technology,3,19175.99,0.05
2019-04-15,West,Technology,1,19175.99,0.05
2019-04-15,East,Furniture,5,19175.99,0.05
2019-04-15,East,Office Supplies,5,19175.99,0.05
2019-04-15,South,Technology,5,19175.99,0.05
2019-04-15,West,Furniture,5,19175.99,0.05
2019-04-15,East,Technology,6,19175.99,0.05
2019-04-15,Central,Technology,2,19175.99,0.05
2019-04-15,West,Technology,6,19175.99,0.05
2019-04-15,West,Technology,5,19175.99,0.05
2019-04-15,West,Furniture,4,19175.99,0.05
2019-04-15,East,Furniture,5,19175.99,0.05
2019-04-15,East,Furniture,3,19175.99,0.05
2019-04-15,Central,Furniture,2,19175.99,0.05
2019-04-15,West,Furniture,3,19175.99,0.05
2019-04-16,East,Furniture,5,19175.99,0.05
2019-04-16,Central,Technology,3,19175.99,0.05
2019-04-16,West,Office Supplies,6,19175.99,0.05
2019-04-16,South,Technology,1,19175.99,0.05
2019-04-16,East,Office Supplies,3,19175.99,0.05
2019-04-16,East,Technology,3,19175.99,0.05
2019-04-16,South,Technology,1,19175.99,0.05
2019-04-16,East,Furniture,6,19175.99,0.05
2019-04-17,South,Furniture,5,19175.99,0.05
2019-04-17,Central,Technology,4,19175.99,0.05
2019-04-17,West,Furniture,2,19175.99,0.05
2019-04-17,Central,Technology,4,19175.99,0.05
2019-04-17,Central,Furniture,4,19175.99,0.05
2019-04-17,West,Office Supplies,3,19175.99,0.05
2019-04-17,South,Technology,2,19175.99,0.05
2019-04-17,East,Furniture,3,19175.99,0.05
2019-04-17,West,Technology,6,19175.99,0.05
2019-04-17,East,Technology,2,19175.99,0.05
2019-04-17,West,Office Supplies,4,19175.99,0.05
2019-04-17,West,Office Supplies,3,19175.99,0.05
2019-04-17,Central,Technology,4,19175.99,0.05
2019-04-17,West,Furniture,6,19175.99,0.05
2019-04-17,Central,Office Supplies,4,19175.99,0.05
2019-04-17,East,Furniture,2,19175.99,0.05
2019-04-17,South,Technology,5,19175.99,0.05
2019-04-17,South,Office Supplies,4,19175.99,0.05
2019-04-17,Central,Technology,3,19175.99,0.05
2019-04-18,East,Technology,6,19175.99,0.05
2019-04-18,East,Furniture,3,19175.99,0.05
2019-04-18,Central,Technology,5,19175.99,0.05
2019-04-18,Central,Technology,1,19175.99,0.05
2019-04-18,West,Furniture,5,19175.99,0.05
2019-04-18,East,Technology,5,19175.99,0.05
2019-04-18,East,Furniture,5,19175.99,0.05
2019-04-18,West,Furniture,2,19175.99,0.05
2019-04-18,Central,Technology,5,19175.99,0.05
2019-04-18,West,Furniture,3,19175.99,0.05
2019-04-18,West,Technology,2,19175.99,0.05
2019-04-19,Central,Technology,5,19175.99,0.05
2019-04-19,West,Technology,3,19175.99,0.05
2019-04-19,South,Furniture,1,19175.99,0.05
2019-04-19,West,Furniture,2,19175.99,0.05
2019-04-19,Central,Technology,1,19175.99,0.05
2019-04-19,South,Technology,1,19175.99,0.05
2019-04-19,Central,Furniture,6,19175.99,0.05
2019-04-19,East,Technology,6,19175.99,0.05
2019-04-19,Central,Office Supplies,1,19175.99,0.05
2019-04-19,South,Office Supplies,3,19175.99,0.05
2019-04-19,West,Office Supplies,2,19175.99,0.05
2019-04-19,East,Office Supplies,2,19175.99,0.05
2019-04-19,East,Office Supplies,5,19175.99,0.05
2019-04-19,West,Technology,6,19175.99,0.05
2019-04-20,East,Technology,6,19175.99,0.05
2019-04-20,Central,Technology,1,19175.99,0.05
2019-04-20,West,Furniture,1,19175.99,0.05
2019-04-20,Central,Technology,5,19175.99,0.05
2019-04-20,Central,Office Supplies,1,19175.99,0.05
2019-04-20,Central,Office Supplies,3,19175.99,0.05
2019-04-20,Central,Office Supplies,4,19175.99,0.05
2019-04-20,East,Furniture,2,19175.99,0.05
2019-04-20,Central,Furniture,6,19175.99,0.05
2019-04-20,South,Technology,3,19175.99,0.05
2019-04-20,West,Furniture,2,19175.99,0.05
2019-04-20,West,Technology,4,19175.99,0.05
2019-04-20,Central,Technology,2,19175.99,0.05
2019-04-21,South,Office Supplies,4,19175.99,0.05
2019-04-21,East,Furniture,6,19175.99,0.05
2019-04-21,West,Office Supplies,5,19175.99,0.05
2019-04-21,Central,Technology,3,19175.99,0.05
2019-04-21,West,Furniture,4,19175.99,0.05
2019-04-21,East,Technology,2,19175.99,0.05
2019-04-21,West,Furniture,3,19175.99,0.05
2019-04-21,South,Furniture,5,19175.99,0.05
2019-04-21,Central,Furniture,1,19175.99,0.05
2019-04-21,West,Office Supplies,2,19175.99,0.05
2019-04-21,Central,Technology,1,19175.99,0.05
2019-04-21,West,Office Supplies,6,19175.99,0.05
2019-04-21,West,Technology,6,19175.99,0.05
2019-04-21,Central,Office Supplies,2,19175.99,0.05
2019-04-21,West,Office Supplies,3,19175.99,0.05
2019-04-22,West,Furniture,2,19175.99,0.05
2019-04-22,East,Office Supplies,6,19175.99,0.05
2019-04-22,Central,Technology,6,19175.99,0.05
2019-04-22,Central,Technology,3,19175.99,0.05
2019-04-22,Central,Furniture,4,19175.99,0.05
2019-04-22,Central,Furniture,6,19175.99,0.05
2019-04-22,Central,Technology,2,19175.99,0.05
2019-04-22,South,Office Supplies,5,19175.99,0.05
2019-04-22,West,Technology,4,19175.99,0.05
2019-04-22,Central,Office Supplies,4,19175.99,0.05
2019-04-22,South,Furniture,2,19175.99,0.05
2019-04-23,South,Technology,4,19175.99,0.05
2019-04-23,South,Technology,5,19175.99,0.05
2019-04-23,East,Office Supplies,6,19175.99,0.05
2019-04-23,South,Office Supplies,1,19175.99,0.05
2019-04-23,Central,Technology,3,19175.99,0.05
2019-04-23,West,Technology,2,19175.99,0.05
2019-04-23,South,Technology,1,19175.99,0.05
2019-04-23,South,Office Supplies,3,19175.99,0.05
2019-04-23,East,Office Supplies,6,19175.99,0.05
2019-04-23,West,Furniture,3,19175.99,0.05
2019-04-23,Central,Office Supplies,3,19175.99,0.05
2019-04-23,South,Technology,5,19175.99,0.05
2019-04-23,West,Furniture,1,19175.99,0.05
2019-04-23,Central,Furniture,1,19175.99,0.05
2019-04-24,East,Office Supplies,2,19175.99,0.05
2019-04-24,Central,Furniture,5,19175.99,0.05
2019-04-24,South,Furniture,5,19175.99,0.05
2019-04-24,Central,Furniture,1,19175.99,0.05
2019-04-24,East,Office Supplies,1,19175.99,0.05
2019-04-24,South,Technology,1,19175.99,0.05
2019-04-24,Central,Furniture,2,19175.99,0.05
2019-04-24,West,Technology,2,19175.99,0.05
2019-04-24,South,Technology,5,19175.99,0.05
2019-04-24,Central,Furniture,1,19175.99,0.05
2019-04-24,East,Furniture,6,19175.99,0.05
2019-04-24,West,Office Supplies,3,19175.99,0.05
2019-04-24,East,Office Supplies,4,19175.99,0.05
2019-04-24,West,Furniture,3,19175.99,0.05
2019-04-24,Central,Office Supplies,1,19175.99,0.05
2019-04-25,West,Office Supplies,3,19175.99,0.05
2019-04-25,West,Technology,1,19175.99,0.05
2019-04-25,West,Office Supplies,5,19175.99,0.05
2019-04-25,South,Office Supplies,5,19175.99,0.05
2019-04-25,Central,Office Supplies,2,19175.99,0.05
